ID;Num_Doc;Statement;Type
417:7;Google_Colab_534;This would be reasonably acceptable normal behavior over no scroll bar at all, of course.;Claim: Hypothesis/ Opinion
417:10;Google_Colab_534;Help window text doesn't scroll;Claim: Assertion
417:11;Google_Colab_534;Tested in Chrome and Firefox;Claim: Assertion
417:12;Google_Colab_534;. Preferably, however, for a number of reasons it would be nice to be able to run help commands and have the help results pin to the bottom of the card like any other results;Claim: Suggestion/ recommendation
418:7;Google_Colab_541;The iframe itself should always be limited to the width of the window;Claim: Suggestion/ recommendation
418:9;Google_Colab_541;Otherwise you should be able to use HTML styling within the outputframe to further constrain the rendering sizes;Claim: Suggestion/ recommendation
418:10;Google_Colab_541;In either way, the approach in the link worked.;Claim: Assertion
418:11;Google_Colab_541;the solution in pre-wrapping.ipynb example must be used in every cell that prints horizontally long outputs.;Claim: Assertion
418:12;Google_Colab_541;One of the solutions here ( [https://stackoverflow.com/questions/32156248/how-do-i-set-custom-css-for-my-ipython-ihaskell-jupyter-notebook](https://stackoverflow.com/questions/32156248/how-do-i-set-custom-css-for-my-ipython-ihaskell-jupyter-notebook) ) suggests editing the local file ~/.jupyter/custom/custom.css.;Claim: Assertion
418:13;Google_Colab_541;I tried creating a file '/usr/local/share/jupyter/custom/custom.css' from within a colab notebook, but it doesn't get read prior to the notebook starting up, and is thus useless;Claim: Hypothesis/ Opinion
418:14;Google_Colab_541;Disabling auto-scroll of outputs;Claim: Suggestion/ recommendation
418:16;Google_Colab_541;"If I want to shrink the width of the output then? To keep it within the width of the window for example.I've tried various variants of below code but without success.";Claim: Hypothesis/ Opinion
418:20;Google_Colab_541;Inspired by numerous stackoverflow posts, I have come to a solution;Claim: Hypothesis/ Opinion
418:22;Google_Colab_541;The solution I have come to is to put the following in the first cell of the notebook. Then every cell afterwards will execute the css snippet inside the `set_css()` function.;Claim: Hypothesis/ Opinion
419:5;Google_Colab_547;This should be live now! Sorry about the delay, please let me know if you're still seeing this;Claim: Probability/doubtfulness
419:9;Google_Colab_547;Cant scroll the page the way;Claim: Hypothesis/ Opinion
419:11;Google_Colab_547;we've fixed it internally and hope to see it live before the end of the week. I'll post here again once I've confirmed it's live.;Claim: Assertion
419:12;Google_Colab_547;It works again.;Claim: Assertion
419:13;Google_Colab_547;It works now;Claim: Assertion
419:14;Google_Colab_547;Looks good;Claim: Hypothesis/ Opinion
420:3;Google_Colab_589;is it possible to add autoscroll to the bottom of output by default, just like in terminal?;Claim: Suggestion/ recommendation
420:4;Google_Colab_589;currently, it needs to be done manually in google colab by using the scroll bar.;Claim: Assertion
421:4;Google_Colab_617;"After pressing Enter to select the path suggested by auto-complete, the auto-complete suggestion should ""replace"" and not ""append"" to the path entered ""before"" tabbing.";Claim: Suggestion/ recommendation
421:6;Google_Colab_617;"On rare occasions this issue is ""not"" reproducible.";Claim: Assertion
421:8;Google_Colab_617;Otherwise, most times this issue is reproducible. Furthermore, to the best of my knowledge, this behavior wasn't seen some months ago. ;Claim: Assertion
422:3;Google_Colab_636;Feature Request: Show blank spaces, or vertical lines, or any other visualizer of indentations;Claim: Assertion
422:7;Google_Colab_636;I would love to have some sort of visualization of the indentations in Google colab, to more easily  comprehend what code belongs to what functions and classes.;Claim: Hypothesis/ Opinion
422:8;Google_Colab_636;Showing/highlighting the spaces/tabs are also something I've seen in IDEs.;Claim: Assertion
422:10;Google_Colab_636;If you enable the new editor then there will be a preference in the Editor section 'Show indentation guides' which will display the indentation.;Claim: Probability/doubtfulness
423:1;Google_Colab_789;Running two notebooks in the same runtime environment.;Claim: Suggestion/ recommendation
424:6;Google_Colab_805;I'm unable to reproduce this behavior.;Claim: Assertion
424:8;Google_Colab_805;s it just started happening, tab used to give tab earlier, but now it takes cursor to next cell.;Claim: Assertion
424:9;Google_Colab_805;I'm just brainstorming at this point- could be a Chrome version upgrade, or perhaps a new browser extension (try incognito mode for that).;Claim: Probability/doubtfulness
424:10;Google_Colab_805;I'm pretty sure;Claim: Assertion
424:12;Google_Colab_805;someway got resolved on its own.;Claim: Assertion
424:14;Google_Colab_805;"tab takes to next cell instead of tabwhen I press tab, it takes cursor to next cell, instead of using tab for spaces.";Claim: Assertion
425:1;Google_Colab_824;Saving a notebook when Google Drive is full needs a clearer error message;Claim: Suggestion/ recommendation
425:4;Google_Colab_824;fix with a specific message should roll out tomo or the next day;Claim: Probability/doubtfulness
425:5;Google_Colab_824;Google should make an alert for this.;Claim: Suggestion/ recommendation
426:5;Google_Colab_862;Hidden files aren't rendered in the UI it seems. `;Claim: Probability/doubtfulness
426:7;Google_Colab_862;Unable to delete empty directory via Files pane GUI;Claim: Assertion
426:8;Google_Colab_862;"I was indeed able to later delete the directory via a shell command. I am opted in to using the ""new code editor"" in Colab.";Claim: Assertion
427:3;Google_Colab_886;Execution output can be rendered side-by-side with the cell's source using:;Claim: Assertion
427:4;Google_Colab_886;"This would allow some pretty serious improvement in my productivity, personally. I am already a big fan of the ability to intermix markdown and code with the ""form"" cells, they have allowed me to navigate a complicated CoLab document quickly. ";Claim: Hypothesis/ Opinion
427:5;Google_Colab_886;would be awesom;Claim: Suggestion/ recommendation
427:8;Google_Colab_886;[Feature Request] side by side code cells;Claim: Suggestion/ recommendation
428:2;Google_Colab_951;"Duplicate of #947";Claim: Assertion
428:4;Google_Colab_951;Google Drive File Stream should be able to connect with my google drive;Claim: Suggestion/ recommendation
428:5;Google_Colab_951;The Google Drive File Stream is not able to send an authentication code to connect my google drive to my google colab;Claim: Assertion
428:7;Google_Colab_951;Google colab is not connecting to Google Drive;Claim: Assertion
428:8;Google_Colab_951;I am not able to go through this. I am not able to get an authentication code to connect my google drive;Claim: Assertion
429:6;Google_Colab_1275;Valid markdown syntax should not affect a form's underline.;Claim: Suggestion/ recommendation
429:8;Google_Colab_1275;I'm not sure what difference in underlines you're referring to.;Claim: Probability/doubtfulness
429:10;Google_Colab_1275;Odd.;Claim: Assertion
429:13;Google_Colab_1275;The issue is present when that happens.;Claim: Assertion
429:14;Google_Colab_1275;Actually, this is just a zooming issue I believe.;Claim: Hypothesis/ Opinion
429:16;Google_Colab_1275;The fix should be available shortly.;Claim: Suggestion/ recommendation
429:19;Google_Colab_1275;This should be fixed now;Claim: Probability/doubtfulness
429:20;Google_Colab_1275;`>=80%` works without a hiccup, while `<80%` is where an underline(s) are lost (on Brave at least), but it is much improved. Thank you.;Claim: Assertion
430:1;Google_Colab_1293;"Sorry no backends available error popping up everytime I try to connect to runtime";Claim: Assertion
430:3;Google_Colab_1293;Duplicate of #1287;Claim: Assertion
430:5;Google_Colab_1293;The same problem is happening;Claim: Assertion
431:4;Google_Colab_1297;The header is not shown in colab. I tried clearing site data but the problem seems to persist. However there is not issue with other google account. When I dug into the inspector found this.;Claim: Assertion
431:7;Google_Colab_1297;The header is supposed to be shown. It was okay before. When I tried **display** to be **block** here it works.;Claim: Assertion
431:9;Google_Colab_1297;Every notebook has this issue on account;Claim: Assertion
431:11;Google_Colab_1297;I suspect your account has likely toggled the collapse header button accidentally.;Claim: Probability/doubtfulness
431:14;Google_Colab_1297;Page header is not shown in Colab;Claim: Assertion
432:4;Google_Colab_1334;Yes, this is based on the same underlying technique that Tensorboard uses.;Claim: Assertion
432:5;Google_Colab_1334;, it seems like users are not able to run multiple cells at the same time.;Claim: Probability/doubtfulness
432:8;Google_Colab_1334;So I think it would be better to show GPU memory usage at that place for GPU instances.;Claim: Suggestion/ recommendation
432:9;Google_Colab_1334;It works.;Claim: Assertion
432:10;Google_Colab_1334;It seems like I can also use a similar method to run other programs,;Claim: Probability/doubtfulness
432:11;Google_Colab_1334;[Feature Request] Tracking GPU memory usage;Claim: Suggestion/ recommendation
433:4;Google_Colab_1384;Fix should be live.;Claim: Suggestion/ recommendation
433:5;Google_Colab_1384;it presents a poor UX experience for long error messages from third party packages;Claim: Assertion
434:2;Google_Colab_1576;This issue still persists!! I suffer from it. unable to use Collab at all;Claim: Assertion
434:3;Google_Colab_1576;it's annoying;Claim: Assertion
434:5;Google_Colab_1576;I dont know what happen;Claim: Probability/doubtfulness
434:7;Google_Colab_1576;The most common cause of this issue is third-party browser extensions.;Claim: Assertion
434:10;Google_Colab_1576;Active Sessions' window keep popping up;Claim: Assertion
435:5;Google_Colab_1616;I like to use [Numpy-style docstrings;Claim: Hypothesis/ Opinion
435:7;Google_Colab_1616;it’d be lovely to get some additional formatting love for docstrings;Claim: Hypothesis/ Opinion
435:10;Google_Colab_1616;I noticed one missing change which is missing from the hover tooltip but is in the completion tooltip- the wrapping of the param names in hover is incorrect but the fix should arrive shortly.c;Claim: Probability/doubtfulness
435:11;Google_Colab_1616;Doctest style examples in Numpy docstrings are poorly formatted;Claim: Assertion
435:12;Google_Colab_1616;, this is what it should look like today;Claim: Suggestion/ recommendation
436:3;Google_Colab_2019;Slow display of IPython HTML image;Claim: Assertion
436:5;Google_Colab_2019;"The Colab notebook takes a long time to display a generated HTML image.Profiling (%prun) shows that the image is encoded and processed by IPython in 0.5 s,yet the Colab cell takes ~9.5 s to show the output image.";Claim: Assertion
437:3;Google_Colab_2040;File Explorer should show the directories and files;Claim: Suggestion/ recommendation
437:4;Google_Colab_2040;"notebook status is ""busy""";Claim: Assertion
437:5;Google_Colab_2040;I can't manage to repro the failure here,;Claim: Hypothesis/ Opinion
438:3;Google_Colab_2046;"UX: ""Edit form attributes"" dialog is well hidden**Describe the current behavior**This tiny button, that appears only when form has a title, seems to be the only way to access ""Edit form attributes"" dialog";Claim: Probability/doubtfulness
438:4;Google_Colab_2046;There should be a more obvious way to access this dialog.;Claim: Suggestion/ recommendation
439:2;Jupyter_Lab_162;The cell type toolbar should show `-` when cells of different types are selected;Claim: Suggestion/ recommendation
441:2;Jupyter_Lab_227;"I think the circles around ? and ? make them a bit too small :)";Claim: Hypothesis/ Opinion
441:7;Jupyter_Lab_227;We still need to implement material icons and change the kernel indicator on the right to a kernel selector.;Claim: Assertion
441:8;Jupyter_Lab_227;"Wait actually i think issue #320 covers all of this.";Claim: Hypothesis/ Opinion
441:9;Jupyter_Lab_227;"That's too broad of an issue to really focus. I'd rather keep track of these specific items here.";Claim: Hypothesis/ Opinion
441:11;Jupyter_Lab_227;"Improve notebook toolbar design## Summary- Style cell type and kernel dropdowns- Clean up vertical height and line-height- Possibly add separators## Original commentWe (@spoorthyv @charnpreetsingh185 @katiewhite360) have created a mockup of the updated notebook toolbar and would like some feedback.We replaced the icons with google's material icons because not only are they more visually appealing, but they are also more intuitive than some of the current icons.We also added sections to the toolbar to add visual separation between the icons. We placed run kernel, interrupt kernel, and restart kernel in one section. Cut cells, copy cells, and paste cells are placed in another section.We moved the kernel functions (run kernel, intterupt kernel, etc.) to after the add new cell icon because they will be used more often than the cut, copy, paste icons. We placed them closer to the left because of their higher importance.During our user tests of we noticed that when multiple users would try to change kernels, they would click the top right kernel label in the toolbar multiple times because they thought it was a dropdown. We decided to change it to actually be a dropdown where you can change kernels.We also want to add an indicator of when the file has been saved";Claim: Assertion
441:15;Jupyter_Lab_227;Very much like this design.;Claim: Hypothesis/ Opinion
442:5;Jupyter_Lab_234;There should be a way for the user to know which main element is currently focused, right now if you've moved out or even blinked away for a few minutes, you basically have to keep on clicking again;Claim: Assertion
442:7;Jupyter_Lab_234;I think this is pretty critical, I'll tag it for 0.99 for now.;Claim: Hypothesis/ Opinion
442:11;Jupyter_Lab_234;Fixed by #636;Claim: Assertion
443:5;Jupyter_Lab_268;that seem unnatural to me;Claim: Hypothesis/ Opinion
443:7;Jupyter_Lab_268;I'm not sure how to make it better.;Claim: Hypothesis/ Opinion
443:9;Jupyter_Lab_268;The Jupyter Console looks great !;Claim: Hypothesis/ Opinion
443:10;Jupyter_Lab_268;I guess the `Python 3` part is the kernel name;Claim: Hypothesis/ Opinion
443:11;Jupyter_Lab_268;it does not seem to reflect the execution number.;Claim: Probability/doubtfulness
443:12;Jupyter_Lab_268;I also found Myself, trying to hove the tab to get a tooltip explaining, I don't know if we have API to set an `alt` text on a tab, but I was just wondering if it would be a good idea.;Claim: Suggestion/ recommendation
443:13;Jupyter_Lab_268;JupyterLab Console Tab title question.;Claim: Suggestion/ recommendation
443:16;Jupyter_Lab_268;We can and should also decide, across the board, how we want to deal titles of various entities in tabs.;Claim: Suggestion/ recommendation
444:2;Jupyter_Lab_303;"Just confirmed this still happens, and the current notebook does what @Carreau says.";Claim: Assertion
444:3;Jupyter_Lab_303;"I agree we should follow the classic notebook on this.";Claim: Hypothesis/ Opinion
444:5;Jupyter_Lab_303;This is arguable, I'm just filling it;Claim: Assertion
444:7;Jupyter_Lab_303;The reasoning being that split/merge should be inverse functions, and that merge does append a newline.;Claim: Assertion
445:3;Jupyter_Lab_447;(1) Some ideas: perhaps even a temporary indication, such as the command entry in the command palette blinking once or twice when executed, would help provide visual feedback that a command was executed. And then once the command is executed, deselect the command, but leave the filter left in place and selected, as is currently done.;Claim: Hypothesis/ Opinion
445:6;Jupyter_Lab_447;"I think this can be closed.";Claim: Hypothesis/ Opinion
445:8;Jupyter_Lab_447;Right now the command palette has some awkward interactions:;Claim: Assertion
445:10;Jupyter_Lab_447;I have no strong opinion on this either way.;Claim: Hypothesis/ Opinion
445:11;Jupyter_Lab_447;I think the best course of action is to allow the command to decide what should get focus.;Claim: Hypothesis/ Opinion
445:12;Jupyter_Lab_447;Some of us talked about this briefly as Scipy and seemd to agree `Cmd+Shift+P` should always open the command palette instead of toggle it;Claim: Probability/doubtfulness
445:13;Jupyter_Lab_447;And `Esc` should probably close it.;Claim: Probability/doubtfulness
445:15;Jupyter_Lab_447;What you describe _used_ to be the behavior;Claim: Assertion
445:18;Jupyter_Lab_447;this was a bad idea.;Claim: Assertion
445:19;Jupyter_Lab_447;The command itself should focus if desired, but the command palette wouldn't know where to focus.;Claim: Suggestion/ recommendation
446:4;Jupyter_Lab_680;I don't think there were any deliberate design changes, except for maybe the search icon in the command palette input field.;Claim: Hypothesis/ Opinion
446:6;Jupyter_Lab_680;Any ETA on when this stuff will be resolved - it sort of blocks further design work as I plug back in with students...;Claim: Assertion
446:10;Jupyter_Lab_680;"I'm still not sure exactly what we're discussing here, though. Can you give some examples of changes you are noticing?";Claim: Probability/doubtfulness
446:14;Jupyter_Lab_680;most of the sketchiness has probably happened;Claim: Probability/doubtfulness
446:16;Jupyter_Lab_680;Nevertheless, we need to fix it.;Claim: Suggestion/ recommendation
446:17;Jupyter_Lab_680;I suspect _most_ of this will fall out of the wash when we reorganize the css import structure,;Claim: Probability/doubtfulness
446:19;Jupyter_Lab_680;this issue doesn't have anything specific UI issues to address.;Claim: Assertion
446:20;Jupyter_Lab_680;Closing;Claim: Assertion
446:23;Jupyter_Lab_680;Just updated and saw the visual design of JupyterLab looks quite different. Before diving into further changes, I would love to get some background on the how/why/motivation for the changes.;Claim: Hypothesis/ Opinion
446:25;Jupyter_Lab_680;Can we close it;Claim: Suggestion/ recommendation
446:27;Jupyter_Lab_680;Unfortunately, we don't have a compiler which checks our CSS;Claim: Assertion
446:29;Jupyter_Lab_680;Personally, I think while you're deep in the third-party extension stuff, it's better to stay going on that, at least until we hit a roadblock,;Claim: Hypothesis/ Opinion
447:1;Jupyter_Lab_698;"Audit notebook cell stylesWe still have minor style differences in the notebook cell style compared to the classic notebook. Assigning to myself.- [ ] dimensions- [ ] Margins- [ ] Padding- [ ] Borders- [ ] Different types of outputs";Claim: Assertion
447:5;Jupyter_Lab_698;that was a deliberate design choice;Claim: Assertion
447:6;Jupyter_Lab_698;, will need to revert at least some of it;Claim: Suggestion/ recommendation
448:11;Jupyter_Lab_749;The existing notebook officially supports reasonably current Safari, Chrome, and Firefox, but JupyterLab has various layout issues on Safari. We need to work these out before we can get to a stable release of JupyterLab,;Claim: Assertion
448:12;Jupyter_Lab_749;Menu items don't layout correctly in stable Safari:;Claim: Assertion
448:14;Jupyter_Lab_749;I suppose is why #109 was closed as wontfix.;Claim: Probability/doubtfulness
448:16;Jupyter_Lab_749;I think that's unfortunate but could be okay given the timeline for JupyterLab getting a stable release.;Claim: Hypothesis/ Opinion
448:17;Jupyter_Lab_749;It's not the only issue, though;Claim: Assertion
448:19;Jupyter_Lab_749;Opening this context menu gives the following errors, which I'm guessing are related;Claim: Hypothesis/ Opinion
448:21;Jupyter_Lab_749;I'm guessing there are people with more relevant expertise than me;Claim: Hypothesis/ Opinion
448:22;Jupyter_Lab_749;IIUC this would require fundamental changes to phosphor;Claim: Suggestion/ recommendation
448:24;Jupyter_Lab_749;I do think it's worth spending some time to see what it might require.;Claim: Hypothesis/ Opinion
448:25;Jupyter_Lab_749;phosphorjs/phosphor#137 should fix the submenu failure.;Claim: Suggestion/ recommendation
448:27;Jupyter_Lab_749;The layout issues could possibly be solved with vendor-prefixing the flex layout. But I'm not sure.;Claim: Probability/doubtfulness
448:30;Jupyter_Lab_749;the latest stable release of Safari (10) fixes this issue.;Claim: Assertion
449:3;Jupyter_Lab_903;Right now in JupyterLab, rendered markdown cells do not have a prompt div;Claim: Assertion
449:5;Jupyter_Lab_903;Add prompt div for rendered markdown cells;Claim: Suggestion/ recommendation
449:6;Jupyter_Lab_903;They need this;Claim: Assertion
450:2;Jupyter_Lab_926;de-emphasize the document manager,;Claim: Suggestion/ recommendation
450:4;Jupyter_Lab_926;"Update documentation around documentsEmphasize what the document registry is and what it does,";Claim: Suggestion/ recommendation
450:5;Jupyter_Lab_926;Better explanation of the relationship and roles of the different pieces, and a flow chart would help.;Claim: Suggestion/ recommendation
451:4;Jupyter_Lab_962;"We already have this in the ""Clear cell output(s)"" comman";Claim: Assertion
451:5;Jupyter_Lab_962;"Sorry that I don't have a usecase for deleting a cell but keeping the results if feature 3 is implemented. I just list some of my thoughts which can make JupyterLab more friendly for making reports.";Claim: Hypothesis/ Opinion
451:6;Jupyter_Lab_962;To generate tidy reports, sometimes we want to keep only cells/outputs. It's appealing to have feature support of the following.;Claim: Suggestion/ recommendation
451:8;Jupyter_Lab_962;deleting a cell and only showing the results seems at odds with that;Claim: Probability/doubtfulness
452:4;Jupyter_Lab_1084;We plan to have several (maybe just light and dark) official themes bundled, but users would be free to distribute their own themes as plugins.;Claim: Hypothesis/ Opinion
452:19;Jupyter_Lab_1084;it would be even better if this changed the theme of all jupyterlab windows.;Claim: Suggestion/ recommendation
452:20;Jupyter_Lab_1084;interactive plot would be simpler (and look fantastic with a dark theme!);Claim: Suggestion/ recommendation
452:21;Jupyter_Lab_1084;Add option to change application theme;Claim: Assertion
452:22;Jupyter_Lab_1084;It would be nice to add a menu option for this.;Claim: Suggestion/ recommendation
452:23;Jupyter_Lab_1084;In my opinion, only a few best themes should only available (vs lots of themes).;Claim: Hypothesis/ Opinion
452:25;Jupyter_Lab_1084;I think that this is a great idea.;Claim: Hypothesis/ Opinion
452:27;Jupyter_Lab_1084;I was thinking about making a feature request issue with a cleaned up PR with the added variable.;Claim: Hypothesis/ Opinion
452:29;Jupyter_Lab_1084;this looks nice and unified.;Claim: Assertion
452:30;Jupyter_Lab_1084;I realize this may be tricky but it would provide great functionality for changing the interface style;Claim: Hypothesis/ Opinion
452:31;Jupyter_Lab_1084;it is a real hack-job I  hard coded stuff in variables.css as well as some other css files. I wasn't even aware of index.css!;Claim: Assertion
452:32;Jupyter_Lab_1084;I think I'll create a fresh branch with some separate css files callable from index.css. I don't have menu item to change the jupyter system (or jupyter ui?) css but  I'll definitely look into that.;Claim: Hypothesis/ Opinion
452:33;Jupyter_Lab_1084;This wouldn't change the editor themes - I think that would probably need some more work.;Claim: Hypothesis/ Opinion
452:35;Jupyter_Lab_1084;Perhaps @blink1073 has thought about how we might be able to change the editor themes;Claim: Probability/doubtfulness
452:36;Jupyter_Lab_1084;I think it is fair to keep them separate.;Claim: Hypothesis/ Opinion
452:38;Jupyter_Lab_1084;I think we can close this,;Claim: Hypothesis/ Opinion
453:2;Jupyter_Lab_1298;Hi @hainm, that is a good point.  We should start a lab server with that document open in that case;Claim: Suggestion/ recommendation
453:3;Jupyter_Lab_1298;"This works now:";Claim: Assertion
453:4;Jupyter_Lab_1298;jupyter lab a_notebook.ipynb should open jupyterlab?;Claim: Hypothesis/ Opinion
454:1;Jupyter_Lab_1308;"Add UI for editing notebook metadata";Claim: Suggestion/ recommendation
454:2;Jupyter_Lab_1308;Related to;Claim: Assertion
454:3;Jupyter_Lab_1308;Could be, the feature parity would be a simple text editor. ;Claim: Probability/doubtfulness
454:13;Jupyter_Lab_1308;Is this feature documented anywhere? I see lots of notes that make me think it's now possible to edit notebook metadata in JupyterLab, but I cannot figure out how to do this.;Claim: Probability/doubtfulness
454:18;Jupyter_Lab_1308;y'all I am excited for jupyterlab 1.0 :-);Claim: Hypothesis/ Opinion
454:20;Jupyter_Lab_1308;I am fine with the feature parity version of this being a text editor, ;Claim: Hypothesis/ Opinion
454:21;Jupyter_Lab_1308;So for full feature parity notebook metadata and cell level metadata should probably be treated separately.;Claim: Probability/doubtfulness
454:22;Jupyter_Lab_1308;even if there is a metadata editor in the cell toolbar (for which I'm +1), it'd probably be good to have an additional/separate UI for editing the *notebook*'s metadata that doesn't appear in the L side *cell* toolbar, even if it means just having a L side *notebook* toolbar if only to avoid confusion.;Claim: Probability/doubtfulness
454:23;Jupyter_Lab_1308;that seems a bit of a fraught solution;Claim: Probability/doubtfulness
454:24;Jupyter_Lab_1308;The other paradigm I could imagine would be that the notebook metadata is what is accessible when no cells are selected;Claim: Suggestion/ recommendation
454:26;Jupyter_Lab_1308;this is metadata for cell and notebook. note how the dialog for cell metadata has quite some features discoverable in the UI (the selectbox has the options “show output, show code, show both, show nothing and run code, show nothing and do nothing”). furthermore cell metadata is autocompleted;Claim: Assertion
454:27;Jupyter_Lab_1308;" I'd like to see the nbformat schemaused to validate this metadata, a la settings,";Claim: Hypothesis/ Opinion
454:29;Jupyter_Lab_1308;Ideally this would be served live,;Claim: Suggestion/ recommendation
454:31;Jupyter_Lab_1308;") this should probablymerge with that sidebar.";Claim: Probability/doubtfulness
454:34;Jupyter_Lab_1308;"I don't believe it is documented, but it is available under the ""Advanced Tools"" section in the cell tools:";Claim: Hypothesis/ Opinion
454:35;Jupyter_Lab_1308;but we should implement it in the cell toolbar, which we are planning on making its own L side bar. See #902 for early design ideas;Claim: Suggestion/ recommendation
454:36;Jupyter_Lab_1308;for feature partity with R notebooks, we also need to consider their advantages, e.g. in the field of metadata:;Claim: Suggestion/ recommendation
454:38;Jupyter_Lab_1308;Perhaps by including @yuvipanda's extension?;Claim: Probability/doubtfulness
454:41;Jupyter_Lab_1308;Certainly seems like the right start:;Claim: Assertion
454:44;Jupyter_Lab_1308;I created my first JupyterLab extension to sort through this. You can try it out and check out the source code;Claim: Suggestion/ recommendation
454:46;Jupyter_Lab_1308;I've included a basic notebook metadata editor;Claim: Suggestion/ recommendation
454:49;Jupyter_Lab_1308;Fixed;Claim: Assertion
455:4;Jupyter_Lab_1526;"Thank you for the further clarification, there are two differences here from the classic notebook:- We are not (yet) constraining large text outputs - tracked in #1309- The classic notebook would not scroll to the next cell until you hit ""Enter"" and then started typing in the next cell (Assuming Shift+Enter execution), or executed the next cell.@ellisonbg, @cameronoelsen, what do you think the behavior should be for the latter?";Claim: Assertion
455:5;Jupyter_Lab_1526;"From the JLab meeting:* Implement the heuristic that shift-enter selects the next cell, but doesn't focus, and scrolls the top of the executed output halfway up the page.* On enter (to switch from command to edit mode), scroll the focused cell to halfway up the page.Maybe we should only do the focus scrolling if the focused cell is off the page, or very close to the edge?";Claim: Probability/doubtfulness
455:8;Jupyter_Lab_1526;I am astonished how awesome, functional and beautiful it is!;Claim: Hypothesis/ Opinion
455:9;Jupyter_Lab_1526;I found one thing which is odd to me (and not consistent with previous behaviour). I am not sure if this is a bug though, maybe it is on purpose and in that case just close the issue please.;Claim: Probability/doubtfulness
455:11;Jupyter_Lab_1526;"the output won't scroll to the end of it nor is ""squashed"" under smaller scrollable window as it does in Jupyter Notebook. It just displays ""under the bottom split"":";Claim: Assertion
455:13;Jupyter_Lab_1526;maybe is the scrollable window to big to have a reason to do this? IMHO it could be a bit smaller;Claim: Suggestion/ recommendation
455:15;Jupyter_Lab_1526;I have add a new cell here with some code which produce output and execute it (this is important <- it is executed;Claim: Assertion
455:17;Jupyter_Lab_1526;"I have to manually scroll up to see it:![image]";Claim: Assertion
455:19;Jupyter_Lab_1526;you don't have any indication the cell has been actually pasted except you manually scroll down.;Claim: Assertion
455:22;Jupyter_Lab_1526;I also just wanted to report an issue about this (executing a cell jumps to the next, potentially hiding the new output of the just executed cell if the next cell is long), but then found this issue. Posting the gifs I made anyway:;Claim: Assertion
456:4;Jupyter_Lab_1614;It would be nice to minimize the prompt based on the width of the panel.;Claim: Suggestion/ recommendation
456:6;Jupyter_Lab_1614;This makes the code hard to read. I think this would be important for mobile too.;Claim: Hypothesis/ Opinion
456:8;Jupyter_Lab_1614;I think there's some balance with;Claim: Hypothesis/ Opinion
457:10;Jupyter_Lab_1666;This uses a `before:` pseudoelement with an absolute position. However, when I try to do that *exact* same thing on the cell left border, it is underneath the cell border:;Claim: Assertion
457:13;Jupyter_Lab_1666;Played around with the left/top and they moved the `before:` element;Claim: Assertion
457:15;Jupyter_Lab_1666;That must've been maddening!;Claim: Assertion
457:17;Jupyter_Lab_1666;"maybe we can't usethis approach then on the cell";Claim: Probability/doubtfulness
457:18;Jupyter_Lab_1666;"Therecan be many reasons a cell can have lots of content, and we typically wantto contain that";Claim: Probability/doubtfulness
457:20;Jupyter_Lab_1666;it should be fine to set `overflow: visible` for the outer-most cell element.;Claim: Suggestion/ recommendation
457:21;Jupyter_Lab_1666;I think we are good to make cells have `visible`.;Claim: Hypothesis/ Opinion
457:23;Jupyter_Lab_1666;`jp-Cell.p-Widget` would be sufficient.;Claim: Suggestion/ recommendation
458:8;Jupyter_Lab_2026;"we needed to remove the ""current working directory"" from things like the landing page and the launcher.";Claim: Hypothesis/ Opinion
458:11;Jupyter_Lab_2026;For the time being, they effectively behave the same as before;Claim: Assertion
458:12;Jupyter_Lab_2026;At that point, we'll need some plan for what to do.;Claim: Hypothesis/ Opinion
458:13;Jupyter_Lab_2026;This problem needs some user experience and design thought.;Claim: Suggestion/ recommendation
458:15;Jupyter_Lab_2026;At least for that file browser we probably need some notion of the cwd;Claim: Probability/doubtfulness
458:16;Jupyter_Lab_2026;Our thinking on this has evolved a bit from the last comment here. We now have a default file browser that the git extension (and other things) will use.;Claim: Assertion
458:18;Jupyter_Lab_2026;We still want to refactor this more, but that is based on the larger effort on the launcher. I am going to target this to 1.0;Claim: Assertion
458:19;Jupyter_Lab_2026;I am satisfied of how this is working for the Beta;Claim: Hypothesis/ Opinion
459:1;Jupyter_Lab_2138;"Add support for bookmarksIt would be nice to have such a feature. Or at least being able to specify the folder path in the URL ? (maybe it's already possible)";Claim: Suggestion/ recommendation
459:6;Jupyter_Lab_2138;"maybe you should close this issue, then?";Claim: Probability/doubtfulness
459:7;Jupyter_Lab_2138;I was thinking about a way to specify a folder or file directly in the URL path;Claim: Hypothesis/ Opinion
459:8;Jupyter_Lab_2138;Maybe such a path could be passed in the URL;Claim: Probability/doubtfulness
459:9;Jupyter_Lab_2138;It's very convenient when you a lot of different folders containing notebooks;Claim: Assertion
460:7;Jupyter_Lab_2253;Markdown cell rendering causes page to scroll to inappropriate place;Claim: Assertion
460:9;Jupyter_Lab_2253;Seems like a bug (and is very annoying :;Claim: Probability/doubtfulness
460:10;Jupyter_Lab_2253;it looks like it is scrolling the previous cell to the center when a markdown cell is run.;Claim: Probability/doubtfulness
460:11;Jupyter_Lab_2253;Maybe it is not very clear from my demo, but this last markdown cell from the demo doesn't appear in the center when it is run.;Claim: Probability/doubtfulness
460:12;Jupyter_Lab_2253;Instead the screen is scrolled to the place above it;Claim: Assertion
